cms_entity_name,feature_year_t,target_year_t1,claims,beneficiaries,spending,avg_spending_per_claim,avg_spending_per_beneficiary,manufacturer_count,claims_lag_1,claims_growth_yoy,beneficiaries_lag_1,beneficiary_growth_yoy,spending_lag_1,spending_growth_yoy,avg_spending_per_claim_growth,years_observed_before_t,claims_rolling_mean_2y,claims_rolling_std_2y,spending_rolling_mean_2y,is_first_observation_year,prior_shortage_count,ever_shortage_before_t,years_since_last_shortage,therapeutic_category,is_single_manufacturer,mapping_status,primary_rxcui,shortage_next_year
FLUOCINOLONE,2023,2024,3572396.0,1076396.0,173261225.4,48.5,160.96,6.0,3453316.0,0.0345,1040516.0,0.0345,167485851.22,0.0345,0.0,5,3512856.0,84202.28,170373538.31,0,0,0,-1,Unclassified / General,0,unique,25126,0
CLOCORTOLONE,2018,2019,1919853.0,839853.0,8639338.5,4.5,10.29,6.0,1919853.0,0.0,839853.0,0.0,8639338.5,0.0,0.0,0,1919853.0,0.0,8639338.5,1,0,0,-1,Unclassified / General,0,unique,21249,0
CLOCORTOLONE,2019,2020,1996647.0,873447.0,8984912.04,4.5,10.29,6.0,1919853.0,0.04,839853.0,0.04,8639338.5,0.04,0.0,1,1958250.0,54301.56,8812125.27,0,0,0,-1,Unclassified / General,0,unique,21249,0
CLOCORTOLONE,2020,2021,2073441.0,907041.0,9330485.58,4.5,10.29,6.0,1996647.0,0.0385,873447.0,0.0385,8984912.04,0.0385,0.0,2,2035044.0,54301.56,9157698.81,0,0,0,-1,Unclassified / General,0,unique,21249,0
CLOCORTOLONE,2021,2022,2150235.0,940635.0,9676059.12,4.5,10.29,6.0,2073441.0,0.037,907041.0,0.037,9330485.58,0.037,0.0,3,2111838.0,54301.56,9503272.35,0,0,0,-1,Unclassified / General,0,unique,21249,0
CLOCORTOLONE,2022,2023,2227029.0,974229.0,10021632.66,4.5,10.29,6.0,2150235.0,0.0357,940635.0,0.0357,9676059.12,0.0357,0.0,4,2188632.0,54301.56,9848845.89,0,0,0,-1,Unclassified / General,0,unique,21249,0
CLOCORTOLONE,2023,2024,2303823.0,1007823.0,10367206.2,4.5,10.29,6.0,2227029.0,0.0345,974229.0,0.0345,10021632.66,0.0345,0.0,5,2265426.0,54301.56,10194419.43,0,0,0,-1,Unclassified / General,0,unique,21249,0
PREDNICARBATE,2018,2019,1020330.0,940330.0,32140395.0,31.5,34.18,3.0,1020330.0,0.0,940330.0,0.0,32140395.0,0.0,0.0,0,1020330.0,0.0,32140395.0,1,0,0,-1,Unclassified / General,0,unique,34369,0
PREDNICARBATE,2019,2020,1061143.0,977943.0,33426010.8,31.5,34.18,3.0,1020330.0,0.04,940330.0,0.04,32140395.0,0.04,0.0,1,1040736.5,28859.15,32783202.9,0,0,0,-1,Unclassified / General,0,unique,34369,0
PREDNICARBATE,2020,2021,1101956.0,1015556.0,34711626.6,31.5,34.18,3.0,1061143.0,0.0385,977943.0,0.0385,33426010.8,0.0385,0.0,2,1081549.5,28859.15,34068818.7,0,0,0,-1,Unclassified / General,0,unique,34369,0
PREDNICARBATE,2021,2022,1142769.0,1053169.0,35997242.4,31.5,34.18,3.0,1101956.0,0.037,1015556.0,0.037,34711626.6,0.037,0.0,3,1122362.5,28859.15,35354434.5,0,0,0,-1,Unclassified / General,0,unique,34369,0
PREDNICARBATE,2022,2023,1183582.0,1090782.0,37282858.2,31.5,34.18,3.0,1142769.0,0.0357,1053169.0,0.0357,35997242.4,0.0357,0.0,4,1163175.5,28859.15,36640050.3,0,0,0,-1,Unclassified / General,0,unique,34369,0
PREDNICARBATE,2023,2024,1224396.0,1128396.0,38568474.0,31.5,34.18,3.0,1183582.0,0.0345,1090782.0,0.0345,37282858.2,0.0345,0.0,5,1203989.0,28859.86,37925666.1,0,0,0,-1,Unclassified / General,0,unique,34369,0
OXANDROLONE,2018,2019,4859650.0,779650.0,7289475.0,1.5,9.35,3.0,4859650.0,0.0,779650.0,0.0,7289475.0,0.0,0.0,0,4859650.0,0.0,7289475.0,1,0,0,-1,Unclassified / General,0,unique,7779,0
OXANDROLONE,2019,2020,5054036.0,810836.0,7581054.0,1.5,9.35,3.0,4859650.0,0.04,779650.0,0.04,7289475.0,0.04,0.0,1,4956843.0,137451.66,7435264.5,0,0,0,-1,Unclassified / General,0,unique,7779,0
OXANDROLONE,2020,2021,5248422.0,842022.0,7872633.0,1.5,9.35,3.0,5054036.0,0.0385,810836.0,0.0385,7581054.0,0.0385,0.0,2,5151229.0,137451.66,7726843.5,0,0,0,-1,Unclassified / General,0,unique,7779,0
OXANDROLONE,2021,2022,5442808.0,873208.0,8164212.0,1.5,9.35,3.0,5248422.0,0.037,842022.0,0.037,7872633.0,0.037,0.0,3,5345615.0,137451.66,8018422.5,0,0,0,-1,Unclassified / General,0,unique,7779,0
OXANDROLONE,2022,2023,5637194.0,904393.0,8455791.0,1.5,9.35,3.0,5442808.0,0.0357,873208.0,0.0357,8164212.0,0.0357,0.0,4,5540001.0,137451.66,8310001.5,0,0,0,-1,Unclassified / General,0,unique,7779,0
OXANDROLONE,2023,2024,5831580.0,935580.0,8747370.0,1.5,9.35,3.0,5637194.0,0.0345,904393.0,0.0345,8455791.0,0.0345,0.0,5,5734387.0,137451.66,8601580.5,0,0,0,-1,Unclassified / General,0,unique,7779,0
TESTOSTERONE,2018,2019,220455.0,140455.0,1432957.5,6.5,10.2,8.0,220455.0,0.0,140455.0,0.0,1432957.5,0.0,0.0,0,220455.0,0.0,1432957.5,1,0,0,-1,Unclassified / General,0,unique,10379,0
TESTOSTERONE,2019,2020,229273.0,146073.0,1490275.8,6.5,10.2,8.0,220455.0,0.04,140455.0,0.04,1432957.5,0.04,0.0,1,224864.0,6235.27,1461616.65,0,0,0,-1,Unclassified / General,0,unique,10379,0
TESTOSTERONE,2020,2021,238091.0,151691.0,1547594.1,6.5,10.2,8.0,229273.0,0.0385,146073.0,0.0385,1490275.8,0.0385,0.0,2,233682.0,6235.27,1518934.95,0,0,0,-1,Unclassified / General,0,unique,10379,0
TESTOSTERONE,2021,2022,246909.0,157309.0,1604912.4,6.5,10.2,8.0,238091.0,0.037,151691.0,0.037,1547594.1,0.037,0.0,3,242500.0,6235.27,1576253.25,0,0,0,-1,Unclassified / General,0,unique,10379,0
TESTOSTERONE,2022,2023,255727.0,162927.0,1662230.7,6.5,10.2,8.0,246909.0,0.0357,157309.0,0.0357,1604912.4,0.0357,0.0,4,251318.0,6235.27,1633571.55,0,0,0,-1,Unclassified / General,0,unique,10379,0
TESTOSTERONE,2023,2024,264546.0,168546.0,1719549.0,6.5,10.2,8.0,255727.0,0.0345,162927.0,0.0345,1662230.7,0.0345,0.0,5,260136.5,6235.97,1690889.85,0,0,0,-1,Unclassified / General,0,unique,10379,0
NANDROLONE,2018,2019,823424.0,743424.0,20997312.0,25.5,28.24,1.0,823424.0,0.0,743424.0,0.0,20997312.0,0.0,0.0,0,823424.0,0.0,20997312.0,1,0,0,-1,Unclassified / General,1,unmapped,,0
NANDROLONE,2019,2020,856360.0,773160.0,21837204.48,25.5,28.24,1.0,823424.0,0.04,743424.0,0.04,20997312.0,0.04,0.0,1,839892.0,23289.27,21417258.24,0,0,0,-1,Unclassified / General,1,unmapped,,0
NANDROLONE,2020,2021,889297.0,802897.0,22677096.96,25.5,28.24,1.0,856360.0,0.0385,773160.0,0.0385,21837204.48,0.0385,0.0,2,872828.5,23289.98,22257150.72,0,0,0,-1,Unclassified / General,1,unmapped,,0
NANDROLONE,2021,2022,922234.0,832634.0,23516989.44,25.5,28.24,1.0,889297.0,0.037,802897.0,0.037,22677096.96,0.037,0.0,3,905765.5,23289.98,23097043.2,0,0,0,-1,Unclassified / General,1,unmapped,,0
NANDROLONE,2022,2023,955171.0,862371.0,24356881.92,25.5,28.24,1.0,922234.0,0.0357,832634.0,0.0357,23516989.44,0.0357,0.0,4,938702.5,23289.98,23936935.68,0,0,0,-1,Unclassified / General,1,unmapped,,0
NANDROLONE,2023,2024,988108.0,892108.0,25196774.4,25.5,28.24,1.0,955171.0,0.0345,862371.0,0.0345,24356881.92,0.0345,0.0,5,971639.5,23289.98,24776828.16,0,0,0,-1,Unclassified / General,1,unmapped,,0
OXYMETHOLONE,2018,2019,4927660.0,847660.0,56668090.0,11.5,66.85,5.0,4927660.0,0.0,847660.0,0.0,56668090.0,0.0,0.0,0,4927660.0,0.0,56668090.0,1,0,0,-1,Unclassified / General,0,unique,7813,0
OXYMETHOLONE,2019,2020,5124766.0,881566.0,58934813.6,11.5,66.85,5.0,4927660.0,0.04,847660.0,0.04,56668090.0,0.04,0.0,1,5026213.0,139374.99,57801451.8,0,0,0,-1,Unclassified / General,0,unique,7813,0
OXYMETHOLONE,2020,2021,5321872.0,915472.0,61201537.2,11.5,66.85,5.0,5124766.0,0.0385,881566.0,0.0385,58934813.6,0.0385,0.0,2,5223319.0,139374.99,60068175.4,0,0,0,-1,Unclassified / General,0,unique,7813,0
OXYMETHOLONE,2021,2022,5518979.0,949379.0,63468260.8,11.5,66.85,5.0,5321872.0,0.037,915472.0,0.037,61201537.2,0.037,0.0,3,5420425.5,139375.7,62334899.0,0,0,0,-1,Unclassified / General,0,unique,7813,0
OXYMETHOLONE,2022,2023,5716085.0,983285.0,65734984.4,11.5,66.85,5.0,5518979.0,0.0357,949379.0,0.0357,63468260.8,0.0357,0.0,4,5617532.0,139374.99,64601622.6,0,0,0,-1,Unclassified / General,0,unique,7813,0
OXYMETHOLONE,2023,2024,5913192.0,1017192.0,68001708.0,11.5,66.85,5.0,5716085.0,0.0345,983285.0,0.0345,65734984.4,0.0345,0.0,5,5814638.5,139375.7,66868346.2,0,0,0,-1,Unclassified / General,0,unique,7813,0
DANAZOL,2018,2019,2996350.0,916350.0,4494525.0,1.5,4.9,7.0,2996350.0,0.0,916350.0,0.0,4494525.0,0.0,0.0,0,2996350.0,0.0,4494525.0,1,0,0,-1,Unclassified / General,0,unique,3102,0
DANAZOL,2019,2020,3116204.0,953004.0,4674306.0,1.5,4.9,7.0,2996350.0,0.04,916350.0,0.04,4494525.0,0.04,0.0,1,3056277.0,84749.58,4584415.5,0,0,0,-1,Unclassified / General,0,unique,3102,0
DANAZOL,2020,2021,3236058.0,989658.0,4854087.0,1.5,4.9,7.0,3116204.0,0.0385,953004.0,0.0385,4674306.0,0.0385,0.0,2,3176131.0,84749.58,4764196.5,0,0,0,-1,Unclassified / General,0,unique,3102,0
DANAZOL,2021,2022,3355912.0,1026312.0,5033868.0,1.5,4.9,7.0,3236058.0,0.037,989658.0,0.037,4854087.0,0.037,0.0,3,3295985.0,84749.58,4943977.5,0,0,0,-1,Unclassified / General,0,unique,3102,0
DANAZOL,2022,2023,3475765.0,1062966.0,5213649.0,1.5,4.9,7.0,3355912.0,0.0357,1026312.0,0.0357,5033868.0,0.0357,0.0,4,3415838.5,84748.87,5123758.5,0,0,0,-1,Unclassified / General,0,unique,3102,0
DANAZOL,2023,2024,3595620.0,1099620.0,5393430.0,1.5,4.9,7.0,3475765.0,0.0345,1062966.0,0.0345,5213649.0,0.0345,0.0,5,3535692.5,84750.28,5303539.5,0,0,0,-1,Unclassified / General,0,unique,3102,0
ESTRADIOL,2018,2019,3723606.0,643606.0,27927045.0,7.5,43.39,7.0,3723606.0,0.0,643606.0,0.0,27927045.0,0.0,0.0,0,3723606.0,0.0,27927045.0,1,0,0,-1,Unclassified / General,0,unique,4083,0
ESTRADIOL,2019,2020,3872550.0,669350.0,29044126.8,7.5,43.39,7.0,3723606.0,0.04,643606.0,0.04,27927045.0,0.04,0.0,1,3798078.0,105319.31,28485585.9,0,0,0,-1,Unclassified / General,0,unique,4083,0
ESTRADIOL,2020,2021,4021494.0,695094.0,30161208.6,7.5,43.39,7.0,3872550.0,0.0385,669350.0,0.0385,29044126.8,0.0385,0.0,2,3947022.0,105319.31,29602667.7,0,0,0,-1,Unclassified / General,0,unique,4083,0
ESTRADIOL,2021,2022,4170438.0,720838.0,31278290.4,7.5,43.39,7.0,4021494.0,0.037,695094.0,0.037,30161208.6,0.037,0.0,3,4095966.0,105319.31,30719749.5,0,0,0,-1,Unclassified / General,0,unique,4083,0
ESTRADIOL,2022,2023,4319382.0,746582.0,32395372.2,7.5,43.39,7.0,4170438.0,0.0357,720838.0,0.0357,31278290.4,0.0357,0.0,4,4244910.0,105319.31,31836831.3,0,0,0,-1,Unclassified / General,0,unique,4083,0
ESTRADIOL,2023,2024,4468327.0,772327.0,33512454.0,7.5,43.39,7.0,4319382.0,0.0345,746582.0,0.0345,32395372.2,0.0345,0.0,5,4393854.5,105320.02,32953913.1,0,0,0,-1,Unclassified / General,0,unique,4083,0
ESTRIOL,2018,2019,1775520.0,695520.0,38173680.0,21.5,54.89,1.0,1775520.0,0.0,695520.0,0.0,38173680.0,0.0,0.0,0,1775520.0,0.0,38173680.0,1,0,0,-1,Unclassified / General,1,unique,4094,0
ESTRIOL,2019,2020,1846540.0,723340.0,39700627.2,21.5,54.89,1.0,1775520.0,0.04,695520.0,0.04,38173680.0,0.04,0.0,1,1811030.0,50218.72,38937153.6,0,0,0,-1,Unclassified / General,1,unique,4094,0
ESTRIOL,2020,2021,1917561.0,751161.0,41227574.4,21.5,54.89,1.0,1846540.0,0.0385,723340.0,0.0385,39700627.2,0.0385,0.0,2,1882050.5,50219.43,40464100.8,0,0,0,-1,Unclassified / General,1,unique,4094,0
ESTRIOL,2021,2022,1988582.0,778982.0,42754521.6,21.5,54.89,1.0,1917561.0,0.037,751161.0,0.037,41227574.4,0.037,0.0,3,1953071.5,50219.43,41991048.0,0,0,0,-1,Unclassified / General,1,unique,4094,0
ESTRIOL,2022,2023,2059603.0,806803.0,44281468.8,21.5,54.89,1.0,1988582.0,0.0357,778982.0,0.0357,42754521.6,0.0357,0.0,4,2024092.5,50219.43,43517995.2,0,0,0,-1,Unclassified / General,1,unique,4094,0
ESTRIOL,2023,2024,2130624.0,834624.0,45808416.0,21.5,54.89,1.0,2059603.0,0.0345,806803.0,0.0345,44281468.8,0.0345,0.0,5,2095113.5,50219.43,45044942.4,0,0,0,-1,Unclassified / General,1,unique,4094,0
ESTRONE,2018,2019,3079471.0,999471.0,69288097.5,22.5,69.32,8.0,3079471.0,0.0,999471.0,0.0,69288097.5,0.0,0.0,0,3079471.0,0.0,69288097.5,1,0,0,-1,Unclassified / General,0,unique,4103,0
ESTRONE,2019,2020,3202649.0,1039449.0,72059621.4,22.5,69.32,8.0,3079471.0,0.04,999471.0,0.04,69288097.5,0.04,0.0,1,3141060.0,87100.0,70673859.45,0,0,0,-1,Unclassified / General,0,unique,4103,0
ESTRONE,2020,2021,3325828.0,1079428.0,74831145.3,22.5,69.32,8.0,3202649.0,0.0385,1039449.0,0.0385,72059621.4,0.0385,0.0,2,3264238.5,87100.71,73445383.35,0,0,0,-1,Unclassified / General,0,unique,4103,0
ESTRONE,2021,2022,3449007.0,1119407.0,77602669.2,22.5,69.32,8.0,3325828.0,0.037,1079428.0,0.037,74831145.3,0.037,0.0,3,3387417.5,87100.71,76216907.25,0,0,0,-1,Unclassified / General,0,unique,4103,0
ESTRONE,2022,2023,3572186.0,1159386.0,80374193.1,22.5,69.32,8.0,3449007.0,0.0357,1119407.0,0.0357,77602669.2,0.0357,0.0,4,3510596.5,87100.71,78988431.15,0,0,0,-1,Unclassified / General,0,unique,4103,0
ESTRONE,2023,2024,3695365.0,1199365.0,83145717.0,22.5,69.32,8.0,3572186.0,0.0345,1159386.0,0.0345,80374193.1,0.0345,0.0,5,3633775.5,87100.71,81759955.05,0,0,0,-1,Unclassified / General,0,unique,4103,0
ETHINYL ESTRADIOL,2018,2019,4580471.0,500471.0,103060597.5,22.5,205.93,8.0,4580471.0,0.0,500471.0,0.0,103060597.5,0.0,0.0,0,4580471.0,0.0,103060597.5,1,0,0,-1,Unclassified / General,0,unique,4124,0
ETHINYL ESTRADIOL,2019,2020,4763689.0,520489.0,107183021.4,22.5,205.93,8.0,4580471.0,0.04,500471.0,0.04,103060597.5,0.04,0.0,1,4672080.0,129554.69,105121809.45,0,0,0,-1,Unclassified / General,0,unique,4124,0
ETHINYL ESTRADIOL,2020,2021,4946908.0,540508.0,111305445.3,22.5,205.93,8.0,4763689.0,0.0385,520489.0,0.0385,107183021.4,0.0385,0.0,2,4855298.5,129555.4,109244233.35,0,0,0,-1,Unclassified / General,0,unique,4124,0
ETHINYL ESTRADIOL,2021,2022,5130127.0,560527.0,115427869.2,22.5,205.93,8.0,4946908.0,0.037,540508.0,0.037,111305445.3,0.037,0.0,3,5038517.5,129555.4,113366657.25,0,0,0,-1,Unclassified / General,0,unique,4124,0
ETHINYL ESTRADIOL,2022,2023,5313346.0,580546.0,119550293.1,22.5,205.93,8.0,5130127.0,0.0357,560527.0,0.0357,115427869.2,0.0357,0.0,4,5221736.5,129555.4,117489081.15,0,0,0,-1,Unclassified / General,0,unique,4124,0
ETHINYL ESTRADIOL,2023,2024,5496565.0,600565.0,123672717.0,22.5,205.93,8.0,5313346.0,0.0345,580546.0,0.0345,119550293.1,0.0345,0.0,5,5404955.5,129555.4,121611505.05,0,0,0,-1,Unclassified / General,0,unique,4124,0
MEGESTROL,2018,2019,869620.0,789620.0,18696830.0,21.5,23.68,5.0,869620.0,0.0,789620.0,0.0,18696830.0,0.0,0.0,0,869620.0,0.0,18696830.0,1,0,0,-1,Unclassified / General,0,unique,6703,0
MEGESTROL,2019,2020,904404.0,821204.0,19444703.2,21.5,23.68,5.0,869620.0,0.04,789620.0,0.04,18696830.0,0.04,0.0,1,887012.0,24596.0,19070766.6,0,0,0,-1,Unclassified / General,0,unique,6703,0
MEGESTROL,2020,2021,939189.0,852789.0,20192576.4,21.5,23.68,5.0,904404.0,0.0385,821204.0,0.0385,19444703.2,0.0385,0.0,2,921796.5,24596.71,19818639.8,0,0,0,-1,Unclassified / General,0,unique,6703,0
MEGESTROL,2021,2022,973974.0,884374.0,20940449.6,21.5,23.68,5.0,939189.0,0.037,852789.0,0.037,20192576.4,0.037,0.0,3,956581.5,24596.71,20566513.0,0,0,0,-1,Unclassified / General,0,unique,6703,0
MEGESTROL,2022,2023,1008759.0,915959.0,21688322.8,21.5,23.68,5.0,973974.0,0.0357,884374.0,0.0357,20940449.6,0.0357,0.0,4,991366.5,24596.71,21314386.2,0,0,0,-1,Unclassified / General,0,unique,6703,0
MEGESTROL,2023,2024,1043544.0,947544.0,22436196.0,21.5,23.68,5.0,1008759.0,0.0345,915959.0,0.0345,21688322.8,0.0345,0.0,5,1026151.5,24596.71,22062259.4,0,0,0,-1,Unclassified / General,0,unique,6703,0
NORETHINDRONE,2018,2019,3133117.0,53117.0,57962664.5,18.5,1091.23,6.0,3133117.0,0.0,53117.0,0.0,57962664.5,0.0,0.0,0,3133117.0,0.0,57962664.5,1,0,0,-1,Unclassified / General,0,unique,7514,0
NORETHINDRONE,2019,2020,3258441.0,55241.0,60281171.08,18.5,1091.24,6.0,3133117.0,0.04,53117.0,0.04,57962664.5,0.04,0.0,1,3195779.0,88617.45,59121917.79,0,0,0,-1,Unclassified / General,0,unique,7514,0
NORETHINDRONE,2020,2021,3383766.0,57366.0,62599677.66,18.5,1091.23,6.0,3258441.0,0.0385,55241.0,0.0385,60281171.08,0.0385,0.0,2,3321103.5,88618.16,61440424.37,0,0,0,-1,Unclassified / General,0,unique,7514,0
NORETHINDRONE,2021,2022,3509091.0,59491.0,64918184.24,18.5,1091.23,6.0,3383766.0,0.037,57366.0,0.037,62599677.66,0.037,0.0,3,3446428.5,88618.16,63758930.95,0,0,0,-1,Unclassified / General,0,unique,7514,0
NORETHINDRONE,2022,2023,3634415.0,61615.0,67236690.82,18.5,1091.24,6.0,3509091.0,0.0357,59491.0,0.0357,64918184.24,0.0357,0.0,4,3571753.0,88617.45,66077437.53,0,0,0,-1,Unclassified / General,0,unique,7514,0
NORETHINDRONE,2023,2024,3759740.0,63740.0,69555197.4,18.5,1091.23,6.0,3634415.0,0.0345,61615.0,0.0345,67236690.82,0.0345,0.0,5,3697077.5,88618.16,68395944.11,0,0,0,-1,Unclassified / General,0,unique,7514,0
NORGESTREL,2018,2019,1921512.0,841512.0,25940412.0,13.5,30.83,1.0,1921512.0,0.0,841512.0,0.0,25940412.0,0.0,0.0,0,1921512.0,0.0,25940412.0,1,0,0,-1,Unclassified / General,1,unique,7518,0
NORGESTREL,2019,2020,1998372.0,875172.0,26978028.48,13.5,30.83,1.0,1921512.0,0.04,841512.0,0.04,25940412.0,0.04,0.0,1,1959942.0,54348.23,26459220.24,0,0,0,-1,Unclassified / General,1,unique,7518,0
NORGESTREL,2020,2021,2075232.0,908832.0,28015644.96,13.5,30.83,1.0,1998372.0,0.0385,875172.0,0.0385,26978028.48,0.0385,0.0,2,2036802.0,54348.23,27496836.72,0,0,0,-1,Unclassified / General,1,unique,7518,0
NORGESTREL,2021,2022,2152093.0,942493.0,29053261.44,13.5,30.83,1.0,2075232.0,0.037,908832.0,0.037,28015644.96,0.037,0.0,3,2113662.5,54348.93,28534453.2,0,0,0,-1,Unclassified / General,1,unique,7518,0
NORGESTREL,2022,2023,2228953.0,976153.0,30090877.92,13.5,30.83,1.0,2152093.0,0.0357,942493.0,0.0357,29053261.44,0.0357,0.0,4,2190523.0,54348.23,29572069.68,0,0,0,-1,Unclassified / General,1,unique,7518,0
NORGESTREL,2023,2024,2305814.0,1009814.0,31128494.4,13.5,30.83,1.0,2228953.0,0.0345,976153.0,0.0345,30090877.92,0.0345,0.0,5,2267383.5,54348.93,30609686.16,0,0,0,-1,Unclassified / General,1,unique,7518,0
DESOGESTREL,2018,2019,3518234.0,438234.0,124897307.0,35.5,285.0,3.0,3518234.0,0.0,438234.0,0.0,124897307.0,0.0,0.0,0,3518234.0,0.0,124897307.0,1,0,0,-1,Unclassified / General,0,unique,22656,0
DESOGESTREL,2019,2020,3658963.0,455763.0,129893199.28,35.5,285.0,3.0,3518234.0,0.04,438234.0,0.04,124897307.0,0.04,0.0,1,3588598.5,99510.43,127395253.14,0,0,0,-1,Unclassified / General,0,unique,22656,0
DESOGESTREL,2020,2021,3799692.0,473292.0,134889091.56,35.5,285.0,3.0,3658963.0,0.0385,455763.0,0.0385,129893199.28,0.0385,0.0,2,3729327.5,99510.43,132391145.42,0,0,0,-1,Unclassified / General,0,unique,22656,0
DESOGESTREL,2021,2022,3940422.0,490822.0,139884983.84,35.5,285.0,3.0,3799692.0,0.037,473292.0,0.037,134889091.56,0.037,0.0,3,3870057.0,99511.14,137387037.7,0,0,0,-1,Unclassified / General,0,unique,22656,0
DESOGESTREL,2022,2023,4081151.0,508351.0,144880876.12,35.5,285.0,3.0,3940422.0,0.0357,490822.0,0.0357,139884983.84,0.0357,0.0,4,4010786.5,99510.43,142382929.98,0,0,0,-1,Unclassified / General,0,unique,22656,0
DESOGESTREL,2023,2024,4221880.0,525880.0,149876768.4,35.5,285.0,3.0,4081151.0,0.0345,508351.0,0.0345,144880876.12,0.0345,0.0,5,4151515.5,99510.43,147378822.26,0,0,0,-1,Unclassified / General,0,unique,22656,0
DROSPIRENONE,2018,2019,2766760.0,686760.0,31817740.0,11.5,46.33,1.0,2766760.0,0.0,686760.0,0.0,31817740.0,0.0,0.0,0,2766760.0,0.0,31817740.0,1,0,0,-1,Unclassified / General,1,unique,11636,0
DROSPIRENONE,2019,2020,2877430.0,714230.0,33090449.6,11.5,46.33,1.0,2766760.0,0.04,686760.0,0.04,31817740.0,0.04,0.0,1,2822095.0,78255.51,32454094.8,0,0,0,-1,Unclassified / General,1,unique,11636,0
DROSPIRENONE,2020,2021,2988100.0,741700.0,34363159.2,11.5,46.33,1.0,2877430.0,0.0385,714230.0,0.0385,33090449.6,0.0385,0.0,2,2932765.0,78255.51,33726804.4,0,0,0,-1,Unclassified / General,1,unique,11636,0
DROSPIRENONE,2021,2022,3098771.0,769171.0,35635868.8,11.5,46.33,1.0,2988100.0,0.037,741700.0,0.037,34363159.2,0.037,0.0,3,3043435.5,78256.21,34999514.0,0,0,0,-1,Unclassified / General,1,unique,11636,0
DROSPIRENONE,2022,2023,3209441.0,796641.0,36908578.4,11.5,46.33,1.0,3098771.0,0.0357,769171.0,0.0357,35635868.8,0.0357,0.0,4,3154106.0,78255.51,36272223.6,0,0,0,-1,Unclassified / General,1,unique,11636,0
DROSPIRENONE,2023,2024,3320112.0,824112.0,38181288.0,11.5,46.33,1.0,3209441.0,0.0345,796641.0,0.0345,36908578.4,0.0345,0.0,5,3264776.5,78256.21,37544933.2,0,0,0,-1,Unclassified / General,1,unique,11636,0
LEVONORGESTREL,2018,2019,817189.0,737189.0,33096154.5,40.5,44.9,6.0,817189.0,0.0,737189.0,0.0,33096154.5,0.0,0.0,0,817189.0,0.0,33096154.5,1,0,0,-1,Unclassified / General,0,unique,6373,0
LEVONORGESTREL,2019,2020,849876.0,766676.0,34420000.68,40.5,44.9,6.0,817189.0,0.04,737189.0,0.04,33096154.5,0.04,0.0,1,833532.5,23113.2,33758077.59,0,0,0,-1,Unclassified / General,0,unique,6373,0
LEVONORGESTREL,2020,2021,882564.0,796164.0,35743846.86,40.5,44.9,6.0,849876.0,0.0385,766676.0,0.0385,34420000.68,0.0385,0.0,2,866220.0,23113.91,35081923.77,0,0,0,-1,Unclassified / General,0,unique,6373,0
LEVONORGESTREL,2021,2022,915251.0,825651.0,37067693.04,40.5,44.9,6.0,882564.0,0.037,796164.0,0.037,35743846.86,0.037,0.0,3,898907.5,23113.2,36405769.95,0,0,0,-1,Unclassified / General,0,unique,6373,0
LEVONORGESTREL,2022,2023,947939.0,855139.0,38391539.22,40.5,44.9,6.0,915251.0,0.0357,825651.0,0.0357,37067693.04,0.0357,0.0,4,931595.0,23113.91,37729616.13,0,0,0,-1,Unclassified / General,0,unique,6373,0
LEVONORGESTREL,2023,2024,980626.0,884626.0,39715385.4,40.5,44.9,6.0,947939.0,0.0345,855139.0,0.0345,38391539.22,0.0345,0.0,5,964282.5,23113.2,39053462.31,0,0,0,-1,Unclassified / General,0,unique,6373,0
ETYNODIOL,2018,2019,2021654.0,941654.0,11119097.0,5.5,11.81,7.0,2021654.0,0.0,941654.0,0.0,11119097.0,0.0,0.0,0,2021654.0,0.0,11119097.0,1,0,0,-1,Unclassified / General,0,unique,24591,0
ETYNODIOL,2019,2020,2102520.0,979320.0,11563860.88,5.5,11.81,7.0,2021654.0,0.04,941654.0,0.04,11119097.0,0.04,0.0,1,2062087.0,57180.9,11341478.94,0,0,0,-1,Unclassified / General,0,unique,24591,0
ETYNODIOL,2020,2021,2183386.0,1016986.0,12008624.76,5.5,11.81,7.0,2102520.0,0.0385,979320.0,0.0385,11563860.88,0.0385,0.0,2,2142953.0,57180.9,11786242.82,0,0,0,-1,Unclassified / General,0,unique,24591,0
ETYNODIOL,2021,2022,2264252.0,1054652.0,12453388.64,5.5,11.81,7.0,2183386.0,0.037,1016986.0,0.037,12008624.76,0.037,0.0,3,2223819.0,57180.9,12231006.7,0,0,0,-1,Unclassified / General,0,unique,24591,0
ETYNODIOL,2022,2023,2345118.0,1092318.0,12898152.52,5.5,11.81,7.0,2264252.0,0.0357,1054652.0,0.0357,12453388.64,0.0357,0.0,4,2304685.0,57180.9,12675770.58,0,0,0,-1,Unclassified / General,0,unique,24591,0
ETYNODIOL,2023,2024,2425984.0,1129984.0,13342916.4,5.5,11.81,7.0,2345118.0,0.0345,1092318.0,0.0345,12898152.52,0.0345,0.0,5,2385551.0,57180.9,13120534.46,0,0,0,-1,Unclassified / General,0,unique,24591,0
NORGESTIMATE,2018,2019,675281.0,595281.0,21946632.5,32.5,36.87,2.0,675281.0,0.0,595281.0,0.0,21946632.5,0.0,0.0,0,675281.0,0.0,21946632.5,1,0,0,-1,Unclassified / General,0,unique,31994,0
